"date","FXAUDCAD","FXCNYCAD","FXEURCAD","FXGBPCAD","FXINRCAD","FXJPYCAD","FXMXNCAD","FXUSDCAD"
"2021-06-25","0.9339","0.1905","1.4685","1.7088","0.01658","0.01110","0.06210","1.2294"
"2021-06-28","0.9333","0.1910","1.4709","1.7134","0.01660","0.01115","0.06224","1.2335"
"2021-06-29","0.9307","0.1916","1.4733","1.7138","0.01667","0.01120","0.06248","1.2384"
"2021-06-30","0.9295","0.1919","1.4699","1.7126","0.01667","0.01117","0.06228","1.2394"
"2021-07-02","0.9268","0.1908","1.4638","1.7047","0.01657","0.01111","0.06229","1.2353"
"2021-07-05","0.9294","0.1910","1.4646","1.7096","0.01661","0.01113","0.06218","1.2343"
"2021-07-06","0.9352","0.1922","1.4718","1.7188","0.01669","0.01125","0.06236","1.2446"
"2021-07-07","0.9347","0.1928","1.4727","1.7215","0.01669","0.01127","0.06245","1.2475"
"2021-07-08","0.9321","0.1932","1.4855","1.7269","0.01677","0.01143","0.06268","1.2540"
"2021-07-09","0.9333","0.1926","1.4806","1.7290","0.01674","0.01133","0.06276","1.2476"
"2021-07-12","0.9326","0.1926","1.4789","1.7304","0.01672","0.01131","0.06275","1.2471"
"2021-07-13","0.9331","0.1934","1.4773","1.7307","0.01678","0.01133","0.06250","1.2514"
"2021-07-14","0.9343","0.1933","1.4778","1.7327","0.01677","0.01135","0.06279","1.2497"
"2021-07-15","0.9342","0.1946","1.4847","1.7396","0.01687","0.01143","0.06301","1.2572"
"2021-07-16","0.9330","0.1944","1.4869","1.7363","0.01688","0.01143","0.06341","1.2593"
"2021-07-19","0.9362","0.1966","1.5054","1.7458","0.01704","0.01166","0.06373","1.2759"
"2021-07-20","0.9323","0.1963","1.4988","1.7329","0.01706","0.01160","0.06324","1.2730"
"2021-07-21","0.9246","0.1946","1.4842","1.7230","0.01690","0.01142","0.06237","1.2589"
"2021-07-22","0.9270","0.1943","1.4804","1.7298","0.01688","0.01141","0.06238","1.2567"
"2021-07-23","0.9269","0.1941","1.4799","1.7299","0.01689","0.01138","0.06273","1.2575"
"2021-07-26","0.9258","0.1936","1.4813","1.7337","0.01687","0.01137","0.06264","1.2549"
"2021-07-27","0.9262","0.1933","1.4872","1.7434","0.01689","0.01146","0.06293","1.2578"
"2021-07-28","0.9230","0.1935","1.4839","1.7439","0.01687","0.01141","0.06297","1.2566"
"2021-07-29","0.9208","0.1928","1.4797","1.7389","0.01677","0.01136","0.06271","1.2450"
"2021-07-30","0.9160","0.1928","1.4788","1.7343","0.01676","0.01136","0.06275","1.2462"
"2021-08-03","0.9265","0.1939","1.4889","1.7450","0.01690","0.01150","0.06310","1.2545"
"2021-08-04","0.9271","0.1941","1.4867","1.7452","0.01691","0.01147","0.06294","1.2545"
"2021-08-05","0.9255","0.1934","1.4796","1.7406","0.01686","0.01139","0.06271","1.2497"
"2021-08-06","0.9239","0.1936","1.4768","1.7420","0.01692","0.01139","0.06273","1.2550"
"2021-08-09","0.9225","0.1938","1.4763","1.7414","0.01690","0.01140","0.06264","1.2565"
"2021-08-10","0.9211","0.1934","1.4695","1.7359","0.01684","0.01134","0.06237","1.2540"
"2021-08-11","0.9222","0.1930","1.4681","1.7340","0.01684","0.01132","0.06266","1.2506"
"2021-08-12","0.9192","0.1932","1.4692","1.7308","0.01685","0.01134","0.06290","1.2520"
"2021-08-13","0.9221","0.1932","1.4752","1.7339","0.01685","0.01140","0.06299","1.2514"
"2021-08-16","0.9218","0.1941","1.4803","1.7406","0.01694","0.01151","0.06318","1.2569"
"2021-08-17","0.9166","0.1946","1.4799","1.7354","0.01697","0.01153","0.06316","1.2623"
"2021-08-18","0.9146","0.1948","1.4789","1.7376","0.01700","0.01149","0.06316","1.2630"
"2021-08-19","0.9161","0.1970","1.4950","1.7475","0.01720","0.01165","0.06348","1.2792"
"2021-08-20","0.9173","0.1978","1.5025","1.7512","0.01729","0.01171","0.06304","1.2856"
"2021-08-23","0.9135","0.1956","1.4886","1.7392","0.01711","0.01155","0.06227","1.2682"
"2021-08-24","0.9146","0.1948","1.4813","1.7303","0.01700","0.01150","0.06219","1.2608"
"2021-08-25","0.9166","0.1948","1.4832","1.7329","0.01700","0.01147","0.06219","1.2619"
"2021-08-26","0.9170","0.1952","1.4873","1.7346","0.01706","0.01149","0.06218","1.2651"
"2021-08-27","0.9215","0.1952","1.4890","1.7380","0.01718","0.01149","0.06236","1.2635"
"2021-08-30","0.9195","0.1949","1.4867","1.7338","0.01719","0.01147","0.06256","1.2603"
"2021-08-31","0.9228","0.1953","1.4906","1.7365","0.01730","0.01148","0.06281","1.2617"
"2021-09-01","0.9288","0.1951","1.4932","1.7376","0.01727","0.01146","0.06311","1.2607"
"2021-09-02","0.9303","0.1947","1.4914","1.7376","0.01722","0.01143","0.06296","1.2573"
"2021-09-03","0.9327","0.1942","1.4880","1.7356","0.01715","0.01141","0.06290","1.2518"
"2021-09-07","0.9328","0.1952","1.4954","1.7399","0.01718","0.01145","0.06328","1.2621"
"2021-09-08","0.9345","0.1962","1.4984","1.7452","0.01718","0.01150","0.06360","1.2676"
"2021-09-09","0.9337","0.1960","1.4965","1.7518","0.01720","0.01153","0.06349","1.2654"
"2021-09-10","0.9318","0.1961","1.4934","1.7500","0.01719","0.01149","0.06356","1.2631"
"2021-09-13","0.9324","0.1962","1.4942","1.7519","0.01720","0.01151","0.06372","1.2662"
"2021-09-14","0.9286","0.1966","1.4966","1.7536","0.01719","0.01154","0.06363","1.2661"
"2021-09-15","0.9268","0.1967","1.4945","1.7501","0.01721","0.01157","0.06362","1.2651"
"2021-09-16","0.9243","0.1963","1.4904","1.7475","0.01723","0.01156","0.06359","1.2674"
"2021-09-17","0.9264","0.1968","1.4937","1.7504","0.01728","0.01157","0.06367","1.2721"
"2021-09-20","0.9294","0.1984","1.5039","1.7524","0.01742","0.01172","0.06361","1.2828"
"2021-09-21","0.9265","0.1980","1.5013","1.7488","0.01736","0.01171","0.06361","1.2801"
"2021-09-22","0.9255","0.1974","1.4961","1.7406","0.01728","0.01164","0.06363","1.2756"
"2021-09-23","0.9237","0.1959","1.4854","1.7377","0.01716","0.01149","0.06320","1.2653"
"2021-09-24","0.9197","0.1961","1.4854","1.7339","0.01718","0.01145","0.06309","1.2680"
"2021-09-27","0.9201","0.1957","1.4788","1.7322","0.01711","0.01139","0.06284","1.2637"
"2021-09-28","0.9179","0.1963","1.4811","1.7169","0.01709","0.01138","0.06242","1.2680"
"2021-09-29","0.9162","0.1970","1.4801","1.7123","0.01715","0.01139","0.06215","1.2741"
"2021-10-01","0.9195","0.1963","1.4676","1.7154","0.01706","0.01140","0.06179","1.2654"
"2021-10-04","0.9168","0.1952","1.4627","1.7126","0.01691","0.01134","0.06125","1.2583"
"2021-10-05","0.9166","0.1951","1.4587","1.7139","0.01687","0.01129","0.06118","1.2575"
"2021-10-06","0.9155","0.1956","1.4563","1.7120","0.01685","0.01133","0.06100","1.2613"
"2021-10-07","0.9178","0.1948","1.4515","1.7100","0.01678","0.01126","0.06090","1.2558"
"2021-10-08","0.9125","0.1937","1.4441","1.7010","0.01665","0.01114","0.06033","1.2482"
"2021-10-12","0.9170","0.1932","1.4375","1.6941","0.01651","0.01097","0.05996","1.2461"
"2021-10-13","0.9169","0.1935","1.4403","1.6973","0.01651","0.01097","0.06020","1.2445"
"2021-10-14","0.9175","0.1921","1.4343","1.6938","0.01646","0.01089","0.06008","1.2372"
"2021-10-15","0.9181","0.1923","1.4357","1.7024","0.01651","0.01083","0.06055","1.2379"
"2021-10-18","0.9168","0.1925","1.4367","1.6992","0.01643","0.01083","0.06074","1.2375"
"2021-10-19","0.9236","0.1936","1.4386","1.7060","0.01646","0.01081","0.06095","1.2357"
"2021-10-20","0.9257","0.1928","1.4359","1.7027","0.01648","0.01079","0.06108","1.2329"
"2021-10-21","0.9241","0.1931","1.4372","1.7045","0.01650","0.01085","0.06090","1.2351"
"2021-10-22","0.9240","0.1935","1.4379","1.7009","0.01650","0.01088","0.06123","1.2357"
"2021-10-25","0.9273","0.1938","1.4371","1.7039","0.01649","0.01089","0.06130","1.2379"
"2021-10-26","0.9291","0.1939","1.4357","1.7053","0.01652","0.01084","0.06130","1.2376"
"2021-10-27","0.9292","0.1933","1.4345","1.6981","0.01647","0.01087","0.06112","1.2358"
"2021-10-28","0.9309","0.1931","1.4408","1.7025","0.01651","0.01088","0.06066","1.2349"
"2021-10-29","0.9310","0.1934","1.4338","1.6982","0.01652","0.01087","0.06030","1.2384"
"2021-11-01","0.9305","0.1933","1.4331","1.6908","0.01652","0.01084","0.05945","1.2368"
"2021-11-02","0.9230","0.1938","1.4373","1.6901","0.01662","0.01090","0.05976","1.2404"
"2021-11-03","0.9227","0.1939","1.4383","1.6960","0.01667","0.01089","0.05966","1.2417"
"2021-11-04","0.9214","0.1946","1.4380","1.6821","0.01671","0.01094","0.06044","1.2449"
"2021-11-05","0.9209","0.1946","1.4376","1.6785","0.01678","0.01097","0.06096","1.2452"
"2021-11-08","0.9239","0.1947","1.4422","1.6876","0.01683","0.01100","0.06121","1.2449"
"2021-11-09","0.9189","0.1947","1.4426","1.6873","0.01680","0.01103","0.06129","1.2448"
"2021-11-10","0.9159","0.1949","1.4343","1.6767","0.01675","0.01095","0.06077","1.2452"
"2021-11-12","0.9198","0.1969","1.4381","1.6849","0.01689","0.01103","0.06116","1.2565"
"2021-11-15","0.9208","0.1961","1.4282","1.6811","0.01683","0.01098","0.06070","1.2517"
"2021-11-16","0.9180","0.1963","1.4228","1.6857","0.01686","0.01095","0.06047","1.2550"
"2021-11-17","0.9159","0.1975","1.4250","1.6975","0.01695","0.01101","0.06088","1.2595"
"2021-11-18","0.9173","0.1975","1.4328","1.7016","0.01699","0.01104","0.06070","1.2615"
"2021-11-19","0.9158","0.1979","1.4282","1.7004","0.01702","0.01110","0.06073","1.2639"
"2021-11-22","0.9180","0.1986","1.4265","1.6999","0.01705","0.01105","0.06050","1.2680"
"2021-11-23","0.9174","0.1988","1.4300","1.6992","0.01706","0.01105","0.05991","1.2707"
"2021-11-24","0.9119","0.1983","1.4196","1.6900","0.01701","0.01099","0.05915","1.2677"
"2021-11-25","0.9095","0.1981","1.4188","1.6855","0.01699","0.01097","0.05872","1.2654"
"2021-11-26","0.9107","0.1998","1.4437","1.7030","0.01704","0.01126","0.05856","1.2771"
"2021-11-29","0.9103","0.1998","1.4387","1.6981","0.01700","0.01122","0.05876","1.2765"
"2021-11-30","0.9111","0.2009","1.4489","1.7005","0.01703","0.01132","0.05966","1.2792"
"2021-12-01","0.9115","0.2006","1.4472","1.7002","0.01707","0.01131","0.06000","1.2776"
"2021-12-02","0.9094","0.2010","1.4502","1.7054","0.01710","0.01134","0.06012","1.2815"
"2021-12-03","0.8994","0.2010","1.4481","1.6966","0.01703","0.01134","0.06005","1.2812"
"2021-12-06","0.9004","0.2004","1.4421","1.6939","0.01695","0.01127","0.06021","1.2780"
"2021-12-07","0.9001","0.1988","1.4242","1.6753","0.01678","0.01114","0.05996","1.2660"
"2021-12-08","0.9056","0.1992","1.4326","1.6716","0.01676","0.01111","0.06038","1.2642"
"2021-12-09","0.9077","0.1992","1.4345","1.6773","0.01680","0.01119","0.06047","1.2700"
"2021-12-10","0.9116","0.1996","1.4374","1.6840","0.01680","0.01121","0.06084","1.2714"
"2021-12-13","0.9118","0.2009","1.4441","1.6927","0.01688","0.01127","0.06109","1.2791"
"2021-12-14","0.9134","0.2017","1.4486","1.6995","0.01690","0.01130","0.06071","1.2845"
"2021-12-15","0.9196","0.2025","1.4519","1.7054","0.01688","0.01132","0.06078","1.2893"
"2021-12-16","0.9190","0.2007","1.4473","1.7032","0.01677","0.01124","0.06118","1.2782"
"2021-12-17","0.9181","0.2015","1.4490","1.7045","0.01690","0.01131","0.06192","1.2846"
"2021-12-20","0.9210","0.2030","1.4608","1.7109","0.01707","0.01140","0.06240","1.2942"
"2021-12-21","0.9231","0.2029","1.4577","1.7131","0.01708","0.01134","0.06219","1.2927"
"2021-12-22","0.9270","0.2020","1.4567","1.7166","0.01704","0.01126","0.06200","1.2865"
"2021-12-23","0.9279","0.2012","1.4509","1.7191","0.01707","0.01120","0.06203","1.2816"
"2021-12-24","0.9262","0.2012","1.4502","1.7177","0.01708","0.01120","0.06219","1.2813"
"2021-12-29","0.9279","0.2010","1.4517","1.7256","0.01717","0.01114","0.06223","1.2804"
"2021-12-30","0.9272","0.2005","1.4462","1.7244","0.01717","0.01110","0.06227","1.2776"
"2021-12-31","0.9205","0.1995","1.4391","1.7132","0.01703","0.01101","0.06209","1.2678"
"2022-01-04","0.9188","0.1994","1.4347","1.7193","0.01705","0.01094","0.06192","1.2708"
"2022-01-05","0.9225","0.1998","1.4407","1.7251","0.01711","0.01097","0.06221","1.2717"
"2022-01-06","0.9128","0.1996","1.4400","1.7241","0.01712","0.01100","0.06217","1.2741"
"2022-01-07","0.9083","0.1986","1.4367","1.7191","0.01705","0.01095","0.06207","1.2666"
"2022-01-10","0.9088","0.1989","1.4351","1.7196","0.01712","0.01100","0.06209","1.2679"
"2022-01-11","0.9065","0.1978","1.4309","1.7153","0.01707","0.01092","0.06182","1.2606"
"2022-01-12","0.9096","0.1967","1.4295","1.7130","0.01695","0.01090","0.06144","1.2510"
"2022-01-13","0.9107","0.1963","1.4311","1.7133","0.01689","0.01094","0.06134","1.2484"
"2022-01-14","0.9061","0.1975","1.4329","1.7161","0.01693","0.01101","0.06174","1.2545"
"2022-01-17","0.9030","0.1972","1.4281","1.7089","0.01685","0.01093","0.06166","1.2520"
"2022-01-18","0.8999","0.1972","1.4211","1.7022","0.01680","0.01093","0.06144","1.2529"
"2022-01-19","0.9026","0.1969","1.4175","1.7027","0.01679","0.01093","0.06112","1.2492"
"2022-01-20","0.9049","0.1967","1.4136","1.7002","0.01677","0.01093","0.06098","1.2474"
"2022-01-21","0.9025","0.1979","1.4233","1.7011","0.01688","0.01103","0.06131","1.2545"
"2022-01-24","0.9005","0.1999","1.4320","1.7047","0.01695","0.01112","0.06138","1.2656"
"2022-01-25","0.9023","0.1996","1.4252","1.7037","0.01689","0.01109","0.06112","1.2629"
"2022-01-26","0.9022","0.1994","1.4218","1.7021","0.01683","0.01102","0.06106","1.2606"
"2022-01-27","0.8961","0.1996","1.4170","1.7012","0.01690","0.01102","0.06125","1.2712"
"2022-01-28","0.8927","0.2008","1.4243","1.7116","0.01702","0.01108","0.06129","1.2772"
"2022-01-31","0.8984","0.1999","1.4260","1.7092","0.01704","0.01104","0.06158","1.2719"
"2022-02-01","0.9023","0.1996","1.4287","1.7146","0.01698","0.01106","0.06171","1.2694"
"2022-02-02","0.9047","0.1993","1.4336","1.7206","0.01695","0.01109","0.06163","1.2677"
"2022-02-03","0.9053","0.1993","1.4468","1.7240","0.01696","0.01104","0.06160","1.2679"
"2022-02-04","0.9021","0.2006","1.4606","1.7268","0.01708","0.01107","0.06165","1.2758"
"2022-02-07","0.9027","0.1994","1.4507","1.7159","0.01699","0.01103","0.06152","1.2688"
"2022-02-08","0.9064","0.1996","1.4508","1.7215","0.01701","0.01100","0.06159","1.2709"
"2022-02-09","0.9107","0.1993","1.4496","1.7180","0.01695","0.01098","0.06184","1.2680"
"2022-02-10","0.9131","0.1995","1.4519","1.7234","0.01688","0.01094","0.06196","1.2682"
"2022-02-11","0.9097","0.1999","1.4459","1.7251","0.01686","0.01098","0.06213","1.2702"
"2022-02-14","0.9074","0.2004","1.4402","1.7228","0.01685","0.01102","0.06237","1.2738"
"2022-02-15","0.9103","0.2010","1.4468","1.7242","0.01694","0.01102","0.06250","1.2741"
"2022-02-16","0.9109","0.2002","1.4430","1.7226","0.01690","0.01099","0.06242","1.2686"
"2022-02-17","0.9139","0.2003","1.4427","1.7295","0.01692","0.01104","0.06253","1.2695"
"2022-02-18","0.9151","0.2013","1.4434","1.7313","0.01706","0.01107","0.06275","1.2734"
"2022-02-22","0.9198","0.2014","1.4448","1.7302","0.01706","0.01108","0.06277","1.2743"
"2022-02-23","0.9221","0.2014","1.4397","1.7247","0.01705","0.01105","0.06285","1.2718"
"2022-02-24","0.9169","0.2028","1.4328","1.7145","0.01697","0.01113","0.06222","1.2832"
"2022-02-25","0.9206","0.2018","1.4335","1.7080","0.01697","0.01103","0.06244","1.2747"
"2022-02-28","0.9203","0.2012","1.4238","1.7024","0.01681","0.01103","0.06206","1.2698"
"2022-03-01","0.9222","0.2013","1.4143","1.6959","0.01677","0.01107","0.06178","1.2708"
"2022-03-02","0.9224","0.2004","1.4066","1.6919","0.01674","0.01097","0.06128","1.2668"
"2022-03-03","0.9275","0.2004","1.4012","1.6908","0.01667","0.01096","0.06125","1.2664"
"2022-03-04","0.9381","0.2018","1.3923","1.6869","0.01669","0.01109","0.06103","1.2750"
"2022-03-07","0.9374","0.2021","1.3897","1.6778","0.01661","0.01107","0.06021","1.2773"
"2022-03-08","0.9360","0.2036","1.4031","1.6870","0.01671","0.01113","0.06023","1.2867"
"2022-03-09","0.9390","0.2029","1.4173","1.6886","0.01678","0.01107","0.06115","1.2821"
"2022-03-10","0.9397","0.2021","1.4067","1.6765","0.01673","0.01101","0.06091","1.2776"
"2022-03-11","0.9299","0.2007","1.3920","1.6616","0.01663","0.01086","0.06074","1.2720"
"2022-03-14","0.9234","0.2007","1.4010","1.6664","0.01670","0.01083","0.06115","1.2777"
"2022-03-15","0.9221","0.2009","1.4039","1.6715","0.01676","0.01083","0.06137","1.2803"
"2022-03-16","0.9228","0.2003","1.3994","1.6664","0.01670","0.01074","0.06142","1.2721"
"2022-03-17","0.9319","0.1993","1.4031","1.6620","0.01666","0.01067","0.06151","1.2651"
"2022-03-18","0.9335","0.1983","1.3930","1.6606","0.01658","0.01059","0.06178","1.2617"
"2022-03-21","0.9322","0.1981","1.3894","1.6594","0.01652","0.01056","0.06191","1.2593"
"2022-03-22","0.9372","0.1978","1.3879","1.6682","0.01654","0.01043","0.06206","1.2588"
"2022-03-23","0.9411","0.1973","1.3822","1.6595","0.01644","0.01039","0.06224","1.2571"
"2022-03-24","0.9413","0.1970","1.3790","1.6540","0.01645","0.01028","0.06228","1.2545"
"2022-03-25","0.9396","0.1964","1.3751","1.6494","0.01640","0.01025","0.06258","1.2502"
"2022-03-28","0.9394","0.1968","1.3767","1.6419","0.01648","0.01015","0.06236","1.2541"
"2022-03-29","0.9376","0.1965","1.3881","1.6403","0.01654","0.01019","0.06264","1.2509"
"2022-03-30","0.9371","0.1964","1.3906","1.6397","0.01645","0.01023","0.06274","1.2470"
"2022-03-31","0.9364","0.1971","1.3853","1.6417","0.01647","0.01028","0.06278","1.2496"
"2022-04-01","0.9382","0.1966","1.3816","1.6399","0.01647","0.01020","0.06308","1.2512"
"2022-04-04","0.9411","0.1963","1.3718","1.6376","0.01655","0.01017","0.06314","1.2490"
"2022-04-05","0.9474","0.1957","1.3610","1.6322","0.01652","0.01010","0.06259","1.2451"
"2022-04-06","0.9430","0.1967","1.3648","1.6360","0.01648","0.01010","0.06230","1.2509"
"2022-04-07","0.9410","0.1978","1.3713","1.6445","0.01657","0.01015","0.06249","1.2584"
"2022-04-08","0.9383","0.1978","1.3680","1.6393","0.01658","0.01012","0.06262","1.2589"
"2022-04-11","0.9372","0.1981","1.3741","1.6446","0.01663","0.01005","0.06314","1.2621"
"2022-04-12","0.9426","0.1982","1.3695","1.6435","0.01658","0.01007","0.06362","1.2617"
"2022-04-13","0.9364","0.1980","1.3690","1.6466","0.01656","0.01003","0.06372","1.2607"
"2022-04-14","0.9351","0.1976","1.3635","1.6472","0.01653","0.01001","0.06311","1.2601"
"2022-04-18","0.9284","0.1982","1.3614","1.6428","0.01655","0.009950","0.06334","1.2618"
"2022-04-19","0.9307","0.1975","1.3625","1.6413","0.01652","0.009810","0.06306","1.2624"
"2022-04-20","0.9305","0.1948","1.3560","1.6319","0.01639","0.009780","0.06243","1.2502"
"2022-04-21","0.9263","0.1943","1.3604","1.6340","0.01643","0.009760","0.06215","1.2529"
"2022-04-22","0.9223","0.1954","1.3714","1.6325","0.01661","0.009880","0.06261","1.2702"
"2022-04-25","0.9135","0.1945","1.3675","1.6240","0.01663","0.009980","0.06296","1.2758"
"2022-04-26","0.9164","0.1952","1.3640","1.6160","0.01670","0.01004","0.06288","1.2797"
"2022-04-27","0.9144","0.1956","1.3540","1.6096","0.01674","0.01000","0.06278","1.2828"
"2022-04-28","0.9093","0.1937","1.3477","1.5972","0.01673","0.009800","0.06253","1.2829"
"2022-04-29","0.9100","0.1937","1.3492","1.6080","0.01672","0.009850","0.06283","1.2792"
"2022-05-02","0.9089","0.1951","1.3556","1.6138","0.01686","0.009910","0.06311","1.2895"
"2022-05-03","0.9123","0.1944","1.3537","1.6077","0.01678","0.009880","0.06321","1.2847"
"2022-05-04","0.9167","0.1938","1.3518","1.6028","0.01679","0.009860","0.06340","1.2810"
"2022-05-05","0.9134","0.1929","1.3500","1.5847","0.01677","0.009840","0.06345","1.2822"
"2022-05-06","0.9133","0.1932","1.3612","1.5900","0.01674","0.009870","0.06397","1.2882"
"2022-05-09","0.9057","0.1927","1.3683","1.6004","0.01675","0.009940","0.06381","1.2964"
"2022-05-10","0.9039","0.1933","1.3716","1.6031","0.01684","0.009990","0.06392","1.3012"
"2022-05-11","0.9048","0.1930","1.3668","1.5967","0.01678","0.009970","0.06392","1.2970"
"2022-05-12","0.8943","0.1921","1.3549","1.5914","0.01685","0.01017","0.06416","1.3039"
"2022-05-13","0.8951","0.1907","1.3465","1.5828","0.01672","0.01002","0.06428","1.2953"
"2022-05-16","0.8950","0.1899","1.3431","1.5819","0.01656","0.009980","0.06422","1.2888"
"2022-05-17","0.9006","0.1906","1.3526","1.6012","0.01656","0.009920","0.06428","1.2834"
"2022-05-18","0.8981","0.1902","1.3480","1.5908","0.01653","0.01000","0.06428","1.2841"
"2022-05-19","0.9029","0.1906","1.3548","1.5992","0.01653","0.01004","0.06430","1.2809"
"2022-05-20","0.9025","0.1918","1.3542","1.6005","0.01649","0.01003","0.06455","1.2829"
"2022-05-24","0.9085","0.1927","1.3760","1.6059","0.01654","0.01012","0.06458","1.2826"
"2022-05-25","0.9072","0.1918","1.3695","1.6096","0.01655","0.01009","0.06469","1.2837"
"2022-05-26","0.9064","0.1899","1.3706","1.6093","0.01648","0.01006","0.06464","1.2792"
"2022-05-27","0.9110","0.1902","1.3656","1.6078","0.01641","0.01003","0.06494","1.2738"
"2022-05-30","0.9106","0.1900","1.3644","1.6016","0.01633","0.009920","0.06494","1.2662"
"2022-05-31","0.9078","0.1896","1.3561","1.5937","0.01629","0.009840","0.06433","1.2648"
"2022-06-01","0.9086","0.1891","1.3485","1.5810","0.01630","0.009730","0.06417","1.2639"
"2022-06-02","0.9127","0.1890","1.3512","1.5824","0.01626","0.009700","0.06437","1.2597"
"2022-06-03","0.9082","0.1889","1.3489","1.5747","0.01621","0.009620","0.06429","1.2579"
"2022-06-06","0.9055","0.1889","1.3447","1.5758","0.01616","0.009560","0.06423","1.2564"
"2022-06-07","0.9048","0.1882","1.3424","1.5771","0.01616","0.009470","0.06410","1.2555"
"2022-06-08","0.9035","0.1876","1.3455","1.5732","0.01614","0.009350","0.06402","1.2540"
"2022-06-09","0.9009","0.1890","1.3482","1.5834","0.01625","0.009430","0.06445","1.2644"
"2022-06-10","0.9019","0.1905","1.3450","1.5769","0.01637","0.009520","0.06419","1.2777"
"2022-06-13","0.8936","0.1905","1.3425","1.5645","0.01647","0.009590","0.06299","1.2859"
"2022-06-14","0.8904","0.1920","1.3493","1.5550","0.01659","0.009600","0.06278","1.2940"
"2022-06-15","0.9002","0.1929","1.3481","1.5650","0.01657","0.009630","0.06287","1.2948"
"2022-06-16","0.9062","0.1928","1.3594","1.5915","0.01657","0.009770","0.06300","1.2928"
"2022-06-17","0.9045","0.1942","1.3662","1.5927","0.01671","0.009660","0.06381","1.3035"
"2022-06-20","0.9051","0.1942","1.3668","1.5912","0.01667","0.009620","0.06414","1.2994"
"2022-06-21","0.9015","0.1932","1.3632","1.5867","0.01655","0.009490","0.06407","1.2929"
"2022-06-22","0.8968","0.1931","1.3677","1.5884","0.01654","0.009510","0.06457","1.2942"
"2022-06-23","0.8954","0.1937","1.3653","1.5900","0.01661","0.009630","0.06479","1.2982"
"2022-06-24","0.8968","0.1933","1.3637","1.5879","0.01652","0.009570","0.06503","1.2933"
"2022-06-27","0.8930","0.1926","1.3644","1.5827","0.01642","0.009520","0.06476","1.2887"
"2022-06-28","0.8906","0.1918","1.3545","1.5696","0.01628","0.009450","0.06424","1.2864"
"2022-06-29","0.8861","0.1922","1.3484","1.5624","0.01631","0.009430","0.06394","1.2878"
"2022-06-30","0.8892","0.1924","1.3467","1.5668","0.01631","0.009490","0.06398","1.2886"
"2022-07-04","0.8832","0.1921","1.3424","1.5595","0.01630","0.009490","0.06341","1.2867"
"2022-07-05","0.8837","0.1941","1.3378","1.5571","0.01644","0.009600","0.06347","1.3038"
"2022-07-06","0.8856","0.1945","1.3283","1.5543","0.01650","0.009620","0.06307","1.3047"
"2022-07-07","0.8876","0.1938","1.3203","1.5583","0.01641","0.009550","0.06313","1.2986"
"2022-07-08","0.8876","0.1936","1.3184","1.5584","0.01635","0.009520","0.06341","1.2968"
"2022-07-11","0.8764","0.1935","1.3092","1.5468","0.01636","0.009460","0.06273","1.3000"
"2022-07-12","0.8798","0.1935","1.3083","1.5471","0.01637","0.009520","0.06254","1.3015"
"2022-07-13","0.8788","0.1930","1.3060","1.5448","0.01628","0.009450","0.06251","1.2976"
"2022-07-14","0.8834","0.1944","1.3147","1.5513","0.01642","0.009450","0.06288","1.3138"
"2022-07-15","0.8847","0.1930","1.3137","1.5453","0.01634","0.009410","0.06324","1.3038"
"2022-07-18","0.8843","0.1920","1.3152","1.5510","0.01619","0.009370","0.06340","1.2948"
"2022-07-19","0.8902","0.1913","1.3211","1.5499","0.01615","0.009360","0.06311","1.2904"
"2022-07-20","0.8880","0.1907","1.3136","1.5431","0.01610","0.009320","0.06280","1.2884"
"2022-07-21","0.8892","0.1906","1.3151","1.5414","0.01615","0.009340","0.06249","1.2895"
"2022-07-22","0.8935","0.1907","1.3151","1.5452","0.01613","0.009450","0.06269","1.2876"
"2022-07-25","0.8940","0.1904","1.3143","1.5492","0.01611","0.009410","0.06284","1.2852"
"2022-07-26","0.8939","0.1905","1.3048","1.5487","0.01614","0.009430","0.06298","1.2883"
"2022-07-27","0.8933","0.1905","1.3053","1.5528","0.01611","0.009390","0.06286","1.2872"
"2022-07-28","0.8947","0.1902","1.3039","1.5574","0.01612","0.009540","0.06307","1.2835"
"2022-07-29","0.8936","0.1901","1.3072","1.5575","0.01616","0.009600","0.06304","1.2824"
"2022-08-02","0.8919","0.1903","1.3109","1.5690","0.01637","0.009740","0.06247","1.2856"
"2022-08-03","0.8913","0.1902","1.3056","1.5610","0.01624","0.009590","0.06244","1.2853"
"2022-08-04","0.8956","0.1904","1.3135","1.5600","0.01622","0.009650","0.06316","1.2854"
"2022-08-05","0.8934","0.1913","1.3162","1.5606","0.01630","0.009580","0.06340","1.2934"
"2022-08-08","0.8984","0.1904","1.3114","1.5554","0.01616","0.009540","0.06340","1.2857"
"2022-08-09","0.8975","0.1908","1.3168","1.5572","0.01619","0.009540","0.06358","1.2880"
"2022-08-10","0.9055","0.1901","1.3198","1.5641","0.01616","0.009630","0.06393","1.2789"
"2022-08-11","0.9074","0.1892","1.3178","1.5581","0.01603","0.009620","0.06393","1.2753"
"2022-08-12","0.9090","0.1896","1.3121","1.5507","0.01605","0.009570","0.06433","1.2783"
"2022-08-15","0.9073","0.1906","1.3142","1.5589","0.01623","0.009700","0.06493","1.2908"
"2022-08-16","0.9025","0.1896","1.3081","1.5544","0.01623","0.009580","0.06462","1.2867"
